model_1h,model_15m,symbol,total_trades,winning_trades,losing_trades,win_rate,total_pnl,total_pnl_pct,avg_win,avg_loss,profit_factor,max_drawdown_pct,sharpe_ratio
quad_ensemble_BTCUSDT_60_1h.pkl,ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,127,91,36,71.65354330708661,96.34084641718141,96.34084641718141,1.504980125983795,-1.1281206957595502,3.372205946366118,5.4048509378666685,8.439598814454188
quad_ensemble_BTCUSDT_60_1h.pkl,triple_ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,131,93,38,70.99236641221374,96.26704698628217,96.26704698628217,1.4681550850904144,-1.0597730507138463,3.3904583533595725,3.7906449282311487,8.426340561165244
triple_ensemble_BTCUSDT_60_1h.pkl,triple_ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,130,92,38,70.76923076923077,93.90477155663544,93.90477155663544,1.4630866893460364,-1.0710316806105222,3.3072876774757756,3.6562755645490004,8.258455635015723
triple_ensemble_BTCUSDT_60_1h.pkl,xgb_BTCUSDT_15_15m.pkl,BTCUSDT,129,91,38,70.54263565891473,92.80999460705357,92.80999460705357,1.4893691779764875,-1.1242789628633367,3.172386355885123,5.366474595143042,8.031071583333386
quad_ensemble_BTCUSDT_60_1h.pkl,xgb_BTCUSDT_15_15m.pkl,BTCUSDT,130,91,39,70.0,91.94816611435641,91.94816611435641,1.4845445979114424,-1.1062921101431986,3.1311236547446115,5.573359763365667,7.90909491908426
rf_BTCUSDT_60_1h.pkl,xgb_BTCUSDT_15_15m.pkl,BTCUSDT,130,91,39,70.0,91.92554386056204,91.92554386056204,1.4793554824648392,-1.094764231890727,3.1530345608050228,3.6295083407241133,7.971226882775788
rf_BTCUSDT_60_1h.pkl,ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,125,88,37,70.39999999999999,90.41321656069064,90.41321656069064,1.4974672386586172,-1.1179432551693957,3.1858000719508532,3.570315814463548,8.022907615818905
rf_BTCUSDT_60_1h.pkl,triple_ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,126,89,37,70.63492063492063,89.45438756870013,89.45438756870013,1.4641660928552858,-1.1042268836600055,3.1894831454310295,3.583311011758034,8.00553308731716
triple_ensemble_BTCUSDT_60_1h.pkl,ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,127,89,38,70.07874015748031,89.42794136942786,89.42794136942786,1.480583360786371,-1.114315203698924,3.111940024089178,5.375357499586155,7.847517700811492
quad_ensemble_BTCUSDT_60_1h.pkl,rf_BTCUSDT_15_15m.pkl,BTCUSDT,140,94,46,67.14285714285714,88.61141892462919,88.61141892462919,1.4560111700583152,-1.0489919795837468,2.8363678955658704,3.758535496503257,7.176739995507158
quad_ensemble_BTCUSDT_60_1h.pkl,quad_ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,131,90,41,68.70229007633588,88.20824017022707,88.20824017022707,1.4713994247064845,-1.0784806842282073,2.994862331258515,5.39669871201391,7.531669651588396
triple_ensemble_BTCUSDT_60_1h.pkl,rf_BTCUSDT_15_15m.pkl,BTCUSDT,134,93,41,69.40298507462687,87.95813048445942,87.95813048445942,1.4214033267727146,-1.0788385098878794,2.988546233802388,3.667311676640851,7.518321766591482
xgb_BTCUSDT_60_1h.pkl,triple_ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,127,86,41,67.71653543307087,84.60381293519964,84.60381293519964,1.4949669076140473,-1.0722766126733758,2.924417270858082,3.7545436689279175,7.3686789085505815
rf_BTCUSDT_60_1h.pkl,rf_BTCUSDT_15_15m.pkl,BTCUSDT,128,87,41,67.96875,83.45827041406122,83.45827041406122,1.4722821520925913,-1.0885433370242485,2.8699922197303587,3.704164035292622,7.250426359996751
rf_BTCUSDT_60_1h.pkl,quad_ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,124,85,39,68.54838709677419,83.39244468185808,83.39244468185808,1.4751827276777716,-1.0768740300192916,2.9856248295977883,3.6877440469877105,7.473075081521164
ensemble_BTCUSDT_60_1h.pkl,triple_ensemble_BTCUSDT_15_15m.pkl,BTCUSDT,124,86,38,69.35483870967742,83.33971124163577,83.33971124163577,1.4607142225719936,-1.1126766289356742,2.971058112302018,3.7625296219459106,7.538624835280832
