timestamp,open,high,low,close,volume,turnover
2025-07-17 16:00:00,3.2554,3.4052,3.2246,3.3095,332489371.0,1103155989.2637
2025-07-17 20:00:00,3.3095,3.5571,3.287,3.4846,455709124.0,1570556449.038
2025-07-18 00:00:00,3.4846,3.6671,3.4646,3.6086,325949795.0,1173621951.479
2025-07-18 04:00:00,3.6086,3.642,3.4513,3.46,246992544.0,879445026.6412
2025-07-18 08:00:00,3.46,3.5176,3.4059,3.4915,294614266.0,1018811999.4445
2025-07-18 12:00:00,3.4915,3.5468,3.3465,3.3767,317936809.0,1095588931.4978
2025-07-18 16:00:00,3.3767,3.4809,3.3652,3.4355,156957408.0,538902627.8415
2025-07-18 20:00:00,3.4355,3.454,3.3564,3.4144,159069589.0,541735122.3438
2025-07-19 00:00:00,3.4144,3.4812,3.3986,3.4509,117641078.0,405208615.1251
2025-07-19 04:00:00,3.4509,3.4876,3.4173,3.4669,102338176.0,353552640.0817
2025-07-19 08:00:00,3.4669,3.4756,3.3883,3.3938,94839293.0,325418416.9408
2025-07-19 12:00:00,3.3938,3.4334,3.3559,3.4116,123809411.0,420499730.2147
2025-07-19 16:00:00,3.4116,3.4618,3.4058,3.4339,78983049.0,271028994.8084
2025-07-19 20:00:00,3.4339,3.4476,3.3812,3.4265,51736165.0,176573804.9148
2025-07-20 00:00:00,3.4265,3.4538,3.3862,3.4369,85116150.0,291305728.6154
2025-07-20 04:00:00,3.4369,3.4613,3.4036,3.4445,67203682.0,230586612.4317
2025-07-20 08:00:00,3.4445,3.538,3.4439,3.5011,137820096.0,482173670.7297
2025-07-20 12:00:00,3.5011,3.5507,3.4788,3.5195,125625056.0,441824982.506
2025-07-20 16:00:00,3.5195,3.562,3.4843,3.5263,110566640.0,389545947.6997
2025-07-20 20:00:00,3.5263,3.5284,3.4041,3.4544,142534167.0,493765277.1804
2025-07-21 00:00:00,3.4544,3.4933,3.4081,3.4794,80104664.0,276956456.9491
2025-07-21 04:00:00,3.4794,3.5868,3.473,3.5707,113385547.0,401141959.75
2025-07-21 08:00:00,3.5707,3.5848,3.5313,3.5363,83626999.0,297294031.4096
2025-07-21 12:00:00,3.5363,3.6545,3.4949,3.6076,179589236.0,644563981.689
2025-07-21 16:00:00,3.6076,3.6274,3.5288,3.5483,159463318.0,570876410.1822
2025-07-21 20:00:00,3.5483,3.5756,3.5131,3.5509,61816664.0,219379794.5771
2025-07-22 00:00:00,3.5509,3.577,3.4608,3.5022,158101653.0,556204885.3279
2025-07-22 04:00:00,3.5022,3.5052,3.4232,3.4767,128098080.0,444142887.7976
2025-07-22 08:00:00,3.4767,3.5243,3.4264,3.5205,98039576.0,340342753.7987
2025-07-22 12:00:00,3.5205,3.5396,3.4421,3.5114,128760664.0,451073138.2349
